"YEAR","JURISDICTION","LOCATION","AGE_GROUP","DETECTION_METHOD","FINES","ARRESTS","CHARGES","OFFENSES_SUM"
2024,"NSW","Major Cities of Australia","40-64","Police issued",54,0,1,55
2024,"NSW","Major Cities of Australia","65 and over","Police issued",15,0,0,15
2024,"NSW","Outer Regional Australia","17-25","Police issued",12,0,0,12
2024,"NSW","Outer Regional Australia","26-39","Police issued",14,0,0,14
2024,"NSW","Outer Regional Australia","40-64","Police issued",9,0,1,10
2024,"NSW","Outer Regional Australia","65 and over","Police issued",4,0,0,4
2024,"NSW","Remote Australia","17-25","Police issued",5,0,0,5
2024,"NSW","Remote Australia","26-39","Police issued",5,0,1,6
2024,"NSW","Remote Australia","40-64","Police issued",5,0,0,5
2024,"NSW","Remote Australia","65 and over","Police issued",1,0,0,1
2024,"NSW","Unknown","17-25","Police issued",7,0,0,7
2024,"NSW","Unknown","26-39","Police issued",3,0,0,3
2024,"NSW","Unknown","40-64","Police issued",3,0,0,3
2024,"NSW","Unknown","65 and over","Police issued",1,0,0,1
2024,"NSW","Unknown","Unknown","Camera",16566,0,0,16566
2024,"NSW","Very Remote Australia","26-39","Police issued",2,0,0,2
2024,"NSW","Very Remote Australia","40-64","Police issued",3,0,0,3
2024,"NT","Unknown","17-25","Police issued",19,1,21,41
2024,"NT","Unknown","26-39","Police issued",36,3,43,82
2024,"NT","Unknown","40-64","Police issued",32,1,9,42
2024,"NT","Unknown","65 and over","Police issued",4,0,0,4
2024,"QLD","Unknown","0-16","Camera",71,0,0,71
2024,"QLD","Unknown","0-16","Police issued",1,0,0,1
2024,"QLD","Unknown","17-25","Camera",431,0,0,431
2024,"QLD","Unknown","17-25","Police issued",57,0,0,57
2024,"QLD","Unknown","26-39","Camera",1150,0,0,1150
2024,"QLD","Unknown","26-39","Police issued",119,0,0,119
2024,"QLD","Unknown","40-64","Camera",1253,0,0,1253
2024,"QLD","Unknown","40-64","Police issued",82,0,0,82
2024,"QLD","Unknown","65 and over","Camera",281,0,0,281
2024,"QLD","Unknown","65 and over","Police issued",10,0,0,10
2024,"QLD","Unknown","Unknown","Camera",10,0,0,10
2024,"SA","Inner Regional Australia","17-25","Police issued",2,0,0,2
2024,"SA","Inner Regional Australia","26-39","Police issued",6,0,0,6
2024,"SA","Inner Regional Australia","40-64","Police issued",11,0,0,11
2024,"SA","Inner Regional Australia","65 and over","Police issued",5,0,0,5
2024,"SA","Major Cities of Australia","17-25","Police issued",30,0,0,30
2024,"SA","Major Cities of Australia","26-39","Police issued",47,0,0,47
2024,"SA","Major Cities of Australia","40-64","Police issued",43,0,0,43
2024,"SA","Major Cities of Australia","65 and over","Police issued",14,0,0,14
2024,"SA","Outer Regional Australia","17-25","Police issued",8,0,0,8
2024,"SA","Outer Regional Australia","26-39","Police issued",11,0,0,11
2024,"SA","Outer Regional Australia","40-64","Police issued",14,0,0,14
2024,"SA","Outer Regional Australia","65 and over","Police issued",3,0,0,3
2024,"SA","Remote Australia","17-25","Police issued",1,0,0,1
2024,"SA","Remote Australia","26-39","Police issued",3,0,0,3
2024,"SA","Remote Australia","40-64","Police issued",3,0,0,3
2024,"SA","Remote Australia","65 and over","Police issued",1,0,0,1
2024,"SA","Unknown","26-39","Police issued",1,0,0,1
2024,"SA","Unknown","40-64","Police issued",1,0,0,1
2024,"SA","Very Remote Australia","17-25","Police issued",2,0,0,2
2024,"SA","Very Remote Australia","26-39","Police issued",5,0,0,5
2024,"SA","Very Remote Australia","40-64","Police issued",7,0,0,7
2024,"TAS","Unknown","17-25","Camera",27,0,0,27
2024,"TAS","Unknown","17-25","Police issued",10,0,1,11
2024,"TAS","Unknown","26-39","Camera",54,0,0,54
2024,"TAS","Unknown","26-39","Police issued",16,0,3,19
2024,"TAS","Unknown","40-64","Camera",101,0,0,101
2024,"TAS","Unknown","40-64","Police issued",12,0,4,16
2024,"TAS","Unknown","65 and over","Camera",47,0,0,47
2024,"TAS","Unknown","65 and over","Police issued",4,0,1,5
2024,"VIC","Inner Regional Australia","0-16","Camera",0,0,0,0
2024,"VIC","Inner Regional Australia","0-16","Camera",0,0,0,0
2024,"VIC","Inner Regional Australia","17-25","Camera",0,0,0,0
2024,"VIC","Inner Regional Australia","17-25","Camera",39,0,0,39
2024,"VIC","Inner Regional Australia","26-39","Camera",0,0,0,0
2024,"VIC","Inner Regional Australia","26-39","Camera",155,0,0,155
2024,"VIC","Inner Regional Australia","40-64","Camera",0,0,0,0
2024,"VIC","Inner Regional Australia","40-64","Camera",203,0,0,203
2024,"VIC","Inner Regional Australia","65 and over","Camera",0,0,0,0
2024,"VIC","Inner Regional Australia","65 and over","Camera",78,0,0,78
2024,"VIC","Inner Regional Australia","Unknown","Camera",0,0,0,0
2024,"VIC","Inner Regional Australia","Unknown","Camera",195,0,0,195
2024,"VIC","Major Cities of Australia","0-16","Camera",0,0,0,0
2024,"VIC","Major Cities of Australia","0-16","Camera",0,0,0,0
2024,"VIC","Major Cities of Australia","17-25","Camera",0,0,0,0
2024,"VIC","Major Cities of Australia","17-25","Camera",345,0,0,345
2024,"VIC","Major Cities of Australia","26-39","Camera",0,0,0,0
2024,"VIC","Major Cities of Australia","26-39","Camera",1549,0,0,1549
2024,"VIC","Major Cities of Australia","40-64","Camera",0,0,0,0
2024,"VIC","Major Cities of Australia","40-64","Camera",1940,0,0,1940
2024,"VIC","Major Cities of Australia","65 and over","Camera",0,0,0,0
2024,"VIC","Major Cities of Australia","65 and over","Camera",507,0,0,507
2024,"VIC","Major Cities of Australia","Unknown","Camera",0,0,0,0
2024,"VIC","Major Cities of Australia","Unknown","Camera",1347,0,0,1347
2024,"VIC","Outer Regional Australia","0-16","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","0-16","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","17-25","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","17-25","Camera",29,0,0,29
2024,"VIC","Outer Regional Australia","26-39","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","26-39","Camera",131,0,0,131
2024,"VIC","Outer Regional Australia","40-64","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","40-64","Camera",176,0,0,176
2024,"VIC","Outer Regional Australia","65 and over","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","65 and over","Camera",67,0,0,67
2024,"VIC","Outer Regional Australia","Unknown","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","Unknown","Camera",90,0,0,90
2024,"VIC","Remote Australia","0-16","Camera",0,0,0,0
2024,"VIC","Remote Australia","0-16","Camera",0,0,0,0
2024,"VIC","Remote Australia","17-25","Camera",0,0,0,0
2024,"VIC","Remote Australia","17-25","Camera",0,0,0,0
2024,"VIC","Remote Australia","26-39","Camera",0,0,0,0
2024,"VIC","Remote Australia","26-39","Camera",0,0,0,0
2024,"VIC","Remote Australia","40-64","Camera",0,0,0,0
2024,"VIC","Remote Australia","40-64","Camera",0,0,0,0
2024,"VIC","Remote Australia","65 and over","Camera",0,0,0,0
2024,"VIC","Remote Australia","65 and over","Camera",0,0,0,0
2024,"VIC","Remote Australia","Unknown","Camera",0,0,0,0
2024,"VIC","Remote Australia","Unknown","Camera",0,0,0,0
2024,"VIC","Unknown","0-16","Camera",0,0,0,0
2024,"VIC","Unknown","0-16","Camera",0,0,0,0
2024,"VIC","Unknown","0-16","Police issued",2,0,0,2
2024,"VIC","Unknown","17-25","Camera",0,0,0,0
2024,"VIC","Unknown","17-25","Camera",0,0,0,0
2024,"VIC","Unknown","17-25","Police issued",68,0,0,68
2024,"VIC","Unknown","26-39","Camera",0,0,0,0
2024,"VIC","Unknown","26-39","Camera",0,0,0,0
2024,"VIC","Unknown","26-39","Police issued",178,0,0,178
2024,"VIC","Unknown","40-64","Camera",0,0,0,0
2024,"VIC","Unknown","40-64","Camera",0,0,0,0
2024,"VIC","Unknown","40-64","Police issued",144,0,0,144
2024,"VIC","Unknown","65 and over","Camera",0,0,0,0
2024,"VIC","Unknown","65 and over","Camera",0,0,0,0
2024,"VIC","Unknown","65 and over","Police issued",32,0,0,32
2024,"VIC","Unknown","Unknown","Camera",0,0,0,0
2024,"VIC","Unknown","Unknown","Camera",0,0,0,0
2024,"WA","Unknown","17-25","Police issued",52,0,0,52
2024,"WA","Unknown","17-25","Unknown",0,0,14,14
2024,"WA","Unknown","26-39","Police issued",88,0,0,88
2024,"WA","Unknown","26-39","Unknown",0,0,18,18
2024,"WA","Unknown","40-64","Police issued",64,0,0,64
2024,"WA","Unknown","40-64","Unknown",0,2,6,8
2024,"WA","Unknown","65 and over","Police issued",8,0,0,8
2024,"ACT","Major Cities of Australia","40-64","Police issued",1,0,0,1
2024,"NSW","Inner Regional Australia","0-16","Police issued",0,0,1,1
2024,"NSW","Inner Regional Australia","17-25","Police issued",45,0,2,47
2024,"NSW","Inner Regional Australia","26-39","Police issued",56,0,1,57
2024,"NSW","Inner Regional Australia","40-64","Police issued",44,0,0,44
2024,"NSW","Inner Regional Australia","65 and over","Police issued",10,0,0,10
2024,"NSW","Major Cities of Australia","0-16","Police issued",1,0,1,2
2024,"NSW","Major Cities of Australia","17-25","Police issued",73,0,3,76
2024,"NSW","Major Cities of Australia","26-39","Police issued",152,0,4,156
2024,"NSW","Major Cities of Australia","40-64","Police issued",88,0,4,92
2024,"NSW","Major Cities of Australia","65 and over","Police issued",13,0,0,13
2024,"NSW","Outer Regional Australia","17-25","Police issued",19,0,0,19
2024,"NSW","Outer Regional Australia","26-39","Police issued",24,0,0,24
2024,"NSW","Outer Regional Australia","40-64","Police issued",20,0,0,20
2024,"NSW","Outer Regional Australia","65 and over","Police issued",9,0,0,9
2024,"NSW","Remote Australia","17-25","Police issued",0,0,1,1
2024,"NSW","Remote Australia","26-39","Police issued",4,0,0,4
2024,"NSW","Remote Australia","40-64","Police issued",1,0,0,1
2024,"NSW","Remote Australia","65 and over","Police issued",1,0,0,1
2024,"NSW","Unknown","26-39","Police issued",1,0,0,1
2024,"NSW","Unknown","40-64","Police issued",5,0,0,5
2024,"NSW","Unknown","Unknown","Camera",11055,0,0,11055
2024,"NSW","Very Remote Australia","17-25","Police issued",1,0,0,1
2024,"NSW","Very Remote Australia","26-39","Police issued",4,0,0,4
2024,"NSW","Very Remote Australia","40-64","Police issued",2,0,0,2
2024,"NT","Unknown","0-16","Police issued",0,0,1,1
2024,"NT","Unknown","17-25","Police issued",13,1,27,41
2024,"NT","Unknown","26-39","Police issued",50,3,44,97
2024,"NT","Unknown","40-64","Police issued",31,1,22,54
2024,"NT","Unknown","65 and over","Police issued",0,0,1,1
2024,"QLD","Unknown","0-16","Camera",64,0,0,64
2024,"QLD","Unknown","0-16","Police issued",1,0,0,1
2024,"QLD","Unknown","17-25","Camera",449,0,0,449
2024,"QLD","Unknown","17-25","Police issued",71,0,0,71
2024,"QLD","Unknown","26-39","Camera",1239,0,0,1239
2024,"QLD","Unknown","26-39","Police issued",158,0,0,158
2024,"QLD","Unknown","40-64","Camera",1210,0,0,1210
2024,"QLD","Unknown","40-64","Police issued",82,0,0,82
2024,"QLD","Unknown","65 and over","Camera",279,0,0,279
2024,"QLD","Unknown","65 and over","Police issued",18,0,0,18
2024,"QLD","Unknown","Unknown","Camera",17,0,0,17
2024,"SA","Inner Regional Australia","0-16","Police issued",1,0,0,1
2024,"SA","Inner Regional Australia","17-25","Police issued",1,0,0,1
2024,"SA","Inner Regional Australia","26-39","Police issued",9,0,0,9
2024,"SA","Inner Regional Australia","40-64","Police issued",7,0,0,7
2024,"SA","Inner Regional Australia","65 and over","Police issued",9,0,0,9
2024,"SA","Major Cities of Australia","0-16","Police issued",4,0,0,4
2024,"SA","Major Cities of Australia","17-25","Police issued",12,0,0,12
2024,"SA","Major Cities of Australia","26-39","Police issued",33,0,0,33
2024,"SA","Major Cities of Australia","40-64","Police issued",58,0,0,58
2024,"SA","Major Cities of Australia","65 and over","Police issued",15,0,0,15
2024,"SA","Outer Regional Australia","17-25","Police issued",7,0,0,7
2024,"SA","Outer Regional Australia","26-39","Police issued",8,0,0,8
2024,"SA","Outer Regional Australia","40-64","Police issued",10,0,0,10
2024,"SA","Outer Regional Australia","65 and over","Police issued",5,0,0,5
2024,"SA","Remote Australia","26-39","Police issued",1,0,0,1
2024,"SA","Remote Australia","40-64","Police issued",3,0,0,3
2024,"SA","Remote Australia","65 and over","Police issued",1,0,0,1
2024,"SA","Unknown","26-39","Police issued",1,0,0,1
2024,"SA","Very Remote Australia","17-25","Police issued",2,0,0,2
2024,"SA","Very Remote Australia","26-39","Police issued",4,0,0,4
2024,"SA","Very Remote Australia","40-64","Police issued",8,0,0,8
2024,"SA","Very Remote Australia","65 and over","Police issued",3,0,0,3
2024,"TAS","Unknown","0-16","Police issued",0,2,0,2
2024,"TAS","Unknown","17-25","Camera",26,0,0,26
2024,"TAS","Unknown","17-25","Police issued",7,0,2,9
2024,"TAS","Unknown","26-39","Camera",94,0,0,94
2024,"TAS","Unknown","26-39","Police issued",16,0,0,16
2024,"TAS","Unknown","40-64","Camera",106,0,0,106
2024,"TAS","Unknown","40-64","Police issued",10,0,2,12
2024,"TAS","Unknown","65 and over","Camera",51,0,0,51
2024,"TAS","Unknown","65 and over","Police issued",10,0,2,12
2024,"VIC","Inner Regional Australia","0-16","Camera",0,0,0,0
2024,"VIC","Inner Regional Australia","0-16","Camera",0,0,0,0
2024,"VIC","Inner Regional Australia","17-25","Camera",0,0,0,0
2024,"VIC","Inner Regional Australia","17-25","Camera",51,0,0,51
2024,"VIC","Inner Regional Australia","26-39","Camera",0,0,0,0
2024,"VIC","Inner Regional Australia","26-39","Camera",214,0,0,214
2024,"VIC","Inner Regional Australia","40-64","Camera",0,0,0,0
2024,"VIC","Inner Regional Australia","40-64","Camera",323,0,0,323
2024,"VIC","Inner Regional Australia","65 and over","Camera",0,0,0,0
2024,"VIC","Inner Regional Australia","65 and over","Camera",123,0,0,123
2024,"VIC","Inner Regional Australia","Unknown","Camera",0,0,0,0
2024,"VIC","Inner Regional Australia","Unknown","Camera",259,0,0,259
2024,"VIC","Major Cities of Australia","0-16","Camera",0,0,0,0
2024,"VIC","Major Cities of Australia","0-16","Camera",0,0,0,0
2024,"VIC","Major Cities of Australia","17-25","Camera",0,0,0,0
2024,"VIC","Major Cities of Australia","17-25","Camera",393,0,0,393
2024,"VIC","Major Cities of Australia","26-39","Camera",0,0,0,0
2024,"VIC","Major Cities of Australia","26-39","Camera",1674,0,0,1674
2024,"VIC","Major Cities of Australia","40-64","Camera",0,0,0,0
2024,"VIC","Major Cities of Australia","40-64","Camera",2168,0,0,2168
2024,"VIC","Major Cities of Australia","65 and over","Camera",0,0,0,0
2024,"VIC","Major Cities of Australia","65 and over","Camera",502,0,0,502
2024,"VIC","Major Cities of Australia","Unknown","Camera",0,0,0,0
2024,"VIC","Major Cities of Australia","Unknown","Camera",1595,0,0,1595
2024,"VIC","Outer Regional Australia","0-16","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","0-16","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","17-25","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","17-25","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","26-39","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","26-39","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","40-64","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","40-64","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","65 and over","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","65 and over","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","Unknown","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","Unknown","Camera",0,0,0,0
2024,"VIC","Remote Australia","0-16","Camera",0,0,0,0
2024,"VIC","Remote Australia","0-16","Camera",0,0,0,0
2024,"VIC","Remote Australia","17-25","Camera",0,0,0,0
2024,"VIC","Remote Australia","17-25","Camera",0,0,0,0
2024,"VIC","Remote Australia","26-39","Camera",0,0,0,0
2024,"VIC","Remote Australia","26-39","Camera",0,0,0,0
2024,"VIC","Remote Australia","40-64","Camera",0,0,0,0
2024,"VIC","Remote Australia","40-64","Camera",0,0,0,0
2024,"VIC","Remote Australia","65 and over","Camera",0,0,0,0
2024,"VIC","Remote Australia","65 and over","Camera",0,0,0,0
2024,"VIC","Remote Australia","Unknown","Camera",0,0,0,0
2024,"VIC","Remote Australia","Unknown","Camera",0,0,0,0
2024,"VIC","Unknown","0-16","Camera",0,0,0,0
2024,"VIC","Unknown","0-16","Camera",0,0,0,0
2024,"VIC","Unknown","0-16","Police issued",2,0,0,2
2024,"VIC","Unknown","17-25","Camera",0,0,0,0
2024,"VIC","Unknown","17-25","Camera",0,0,0,0
2024,"VIC","Unknown","17-25","Police issued",102,0,0,102
2024,"VIC","Unknown","26-39","Camera",0,0,0,0
2024,"VIC","Unknown","26-39","Camera",0,0,0,0
2024,"VIC","Unknown","26-39","Police issued",221,0,0,221
2024,"VIC","Unknown","40-64","Camera",0,0,0,0
2024,"VIC","Unknown","40-64","Camera",0,0,0,0
2024,"VIC","Unknown","40-64","Police issued",116,0,0,116
2024,"VIC","Unknown","65 and over","Camera",0,0,0,0
2024,"VIC","Unknown","65 and over","Camera",0,0,0,0
2024,"VIC","Unknown","65 and over","Police issued",25,0,0,25
2024,"VIC","Unknown","Unknown","Camera",0,0,0,0
2024,"VIC","Unknown","Unknown","Camera",0,0,0,0
2024,"WA","Unknown","17-25","Police issued",50,0,0,50
2024,"WA","Unknown","17-25","Unknown",0,1,17,18
2024,"WA","Unknown","26-39","Police issued",81,0,0,81
2024,"WA","Unknown","26-39","Unknown",0,0,11,11
2024,"WA","Unknown","40-64","Police issued",47,0,0,47
2024,"WA","Unknown","40-64","Unknown",0,0,9,9
2024,"WA","Unknown","65 and over","Police issued",11,0,0,11
2024,"ACT","Major Cities of Australia","17-25","Police issued",1,0,2,3
2024,"ACT","Major Cities of Australia","26-39","Police issued",2,0,0,2
2024,"NSW","Inner Regional Australia","0-16","Police issued",2,0,0,2
2024,"NSW","Inner Regional Australia","17-25","Police issued",43,0,0,43
2024,"NSW","Inner Regional Australia","26-39","Police issued",102,0,1,103
2024,"NSW","Inner Regional Australia","40-64","Police issued",55,0,0,55
2024,"NSW","Inner Regional Australia","65 and over","Police issued",13,0,0,13
2024,"NSW","Major Cities of Australia","0-16","Police issued",3,0,0,3
2024,"NSW","Major Cities of Australia","17-25","Police issued",90,0,1,91
2024,"NSW","Major Cities of Australia","26-39","Police issued",139,0,3,142
2024,"NSW","Major Cities of Australia","40-64","Police issued",116,0,2,118
2024,"NSW","Major Cities of Australia","65 and over","Police issued",11,0,0,11
2024,"NSW","Outer Regional Australia","17-25","Police issued",7,0,1,8
2024,"NSW","Outer Regional Australia","26-39","Police issued",22,0,1,23
2024,"NSW","Outer Regional Australia","40-64","Police issued",16,0,0,16
2024,"NSW","Outer Regional Australia","65 and over","Police issued",5,0,0,5
2024,"NSW","Remote Australia","17-25","Police issued",0,0,1,1
2024,"NSW","Remote Australia","26-39","Police issued",5,0,0,5
2024,"NSW","Remote Australia","40-64","Police issued",2,0,0,2
2024,"NSW","Unknown","17-25","Police issued",2,0,0,2
2024,"NSW","Unknown","26-39","Police issued",6,0,0,6
2024,"NSW","Unknown","40-64","Police issued",4,0,0,4
2024,"NSW","Unknown","Unknown","Camera",9061,0,0,9061
2024,"NT","Unknown","17-25","Police issued",24,1,24,49
2024,"NT","Unknown","26-39","Police issued",55,2,32,89
2024,"NT","Unknown","40-64","Police issued",33,0,10,43
2024,"NT","Unknown","65 and over","Police issued",6,0,0,6
2024,"QLD","Unknown","0-16","Camera",74,0,0,74
2024,"QLD","Unknown","0-16","Police issued",3,0,0,3
2024,"QLD","Unknown","17-25","Camera",418,0,0,418
2024,"QLD","Unknown","17-25","Police issued",55,0,0,55
2024,"QLD","Unknown","26-39","Camera",1211,0,0,1211
2024,"QLD","Unknown","26-39","Police issued",88,0,0,88
2024,"QLD","Unknown","40-64","Camera",1283,0,0,1283
2024,"QLD","Unknown","40-64","Police issued",76,0,0,76
2024,"QLD","Unknown","65 and over","Camera",293,0,0,293
2024,"QLD","Unknown","65 and over","Police issued",11,0,0,11
2024,"QLD","Unknown","Unknown","Camera",19,0,0,19
2024,"SA","Inner Regional Australia","17-25","Police issued",2,0,0,2
2024,"SA","Inner Regional Australia","26-39","Police issued",2,0,0,2
2024,"SA","Inner Regional Australia","40-64","Police issued",3,0,0,3
2024,"SA","Inner Regional Australia","65 and over","Police issued",1,0,0,1
2024,"SA","Major Cities of Australia","0-16","Police issued",1,0,0,1
2024,"SA","Major Cities of Australia","17-25","Police issued",26,0,0,26
2024,"SA","Major Cities of Australia","26-39","Police issued",41,0,0,41
2024,"SA","Major Cities of Australia","40-64","Police issued",34,0,0,34
2024,"SA","Major Cities of Australia","65 and over","Police issued",17,0,0,17
2024,"SA","Outer Regional Australia","17-25","Police issued",5,0,0,5
2024,"SA","Outer Regional Australia","26-39","Police issued",11,0,0,11
2024,"SA","Outer Regional Australia","40-64","Police issued",8,0,0,8
2024,"SA","Outer Regional Australia","65 and over","Police issued",8,0,0,8
2024,"SA","Remote Australia","17-25","Police issued",1,0,0,1
2024,"SA","Remote Australia","40-64","Police issued",1,0,0,1
2024,"SA","Unknown","26-39","Police issued",2,0,0,2
2024,"SA","Very Remote Australia","26-39","Police issued",5,0,0,5
2024,"SA","Very Remote Australia","40-64","Police issued",3,0,0,3
2024,"TAS","Unknown","17-25","Camera",19,0,0,19
2024,"TAS","Unknown","17-25","Police issued",13,0,2,15
2024,"TAS","Unknown","26-39","Camera",62,0,0,62
2024,"TAS","Unknown","26-39","Police issued",14,0,2,16
2024,"TAS","Unknown","40-64","Camera",97,0,0,97
2024,"TAS","Unknown","40-64","Police issued",20,0,1,21
2024,"TAS","Unknown","65 and over","Camera",54,0,0,54
2024,"TAS","Unknown","65 and over","Police issued",5,0,0,5
2024,"VIC","Inner Regional Australia","0-16","Camera",0,0,0,0
2024,"VIC","Inner Regional Australia","0-16","Camera",0,0,0,0
2024,"VIC","Inner Regional Australia","17-25","Camera",0,0,0,0
2024,"VIC","Inner Regional Australia","17-25","Camera",34,0,0,34
2024,"VIC","Inner Regional Australia","26-39","Camera",0,0,0,0
2024,"VIC","Inner Regional Australia","26-39","Camera",90,0,0,90
2024,"VIC","Inner Regional Australia","40-64","Camera",0,0,0,0
2024,"VIC","Inner Regional Australia","40-64","Camera",143,0,0,143
2024,"VIC","Inner Regional Australia","65 and over","Camera",0,0,0,0
2024,"VIC","Inner Regional Australia","65 and over","Camera",62,0,0,62
2024,"VIC","Inner Regional Australia","Unknown","Camera",0,0,0,0
2024,"VIC","Inner Regional Australia","Unknown","Camera",87,0,0,87
2024,"VIC","Major Cities of Australia","0-16","Camera",0,0,0,0
2024,"VIC","Major Cities of Australia","0-16","Camera",0,0,0,0
2024,"VIC","Major Cities of Australia","17-25","Camera",0,0,0,0
2024,"VIC","Major Cities of Australia","17-25","Camera",286,0,0,286
2024,"VIC","Major Cities of Australia","26-39","Camera",0,0,0,0
2024,"VIC","Major Cities of Australia","26-39","Camera",1106,0,0,1106
2024,"VIC","Major Cities of Australia","40-64","Camera",0,0,0,0
2024,"VIC","Major Cities of Australia","40-64","Camera",1535,0,0,1535
2024,"VIC","Major Cities of Australia","65 and over","Camera",0,0,0,0
2024,"VIC","Major Cities of Australia","65 and over","Camera",391,0,0,391
2024,"VIC","Major Cities of Australia","Unknown","Camera",0,0,0,0
2024,"VIC","Major Cities of Australia","Unknown","Camera",1017,0,0,1017
2024,"VIC","Outer Regional Australia","0-16","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","0-16","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","17-25","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","17-25","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","26-39","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","26-39","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","40-64","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","40-64","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","65 and over","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","65 and over","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","Unknown","Camera",0,0,0,0
2024,"VIC","Outer Regional Australia","Unknown","Camera",0,0,0,0
2024,"VIC","Remote Australia","0-16","Camera",0,0,0,0
2024,"VIC","Remote Australia","0-16","Camera",0,0,0,0
2024,"VIC","Remote Australia","17-25","Camera",0,0,0,0
2024,"VIC","Remote Australia","17-25","Camera",0,0,0,0
2024,"VIC","Remote Australia","26-39","Camera",0,0,0,0
2024,"VIC","Remote Australia","26-39","Camera",0,0,0,0
2024,"VIC","Remote Australia","40-64","Camera",0,0,0,0
2024,"VIC","Remote Australia","40-64","Camera",0,0,0,0
2024,"VIC","Remote Australia","65 and over","Camera",0,0,0,0
2024,"VIC","Remote Australia","65 and over","Camera",0,0,0,0
2024,"VIC","Remote Australia","Unknown","Camera",0,0,0,0
2024,"VIC","Remote Australia","Unknown","Camera",0,0,0,0
2024,"VIC","Unknown","0-16","Camera",0,0,0,0
2024,"VIC","Unknown","0-16","Camera",0,0,0,0
2024,"VIC","Unknown","17-25","Camera",0,0,0,0
2024,"VIC","Unknown","17-25","Camera",0,0,0,0
2024,"VIC","Unknown","17-25","Police issued",36,0,0,36
2024,"VIC","Unknown","26-39","Camera",0,0,0,0
2024,"VIC","Unknown","26-39","Camera",0,0,0,0
2024,"VIC","Unknown","26-39","Police issued",83,0,0,83
2024,"VIC","Unknown","40-64","Camera",0,0,0,0
2024,"VIC","Unknown","40-64","Camera",0,0,0,0
2024,"VIC","Unknown","40-64","Police issued",65,0,0,65
2024,"VIC","Unknown","65 and over","Camera",0,0,0,0
2024,"VIC","Unknown","65 and over","Camera",0,0,0,0
2024,"VIC","Unknown","65 and over","Police issued",10,0,0,10
2024,"VIC","Unknown","Unknown","Camera",0,0,0,0
2024,"VIC","Unknown","Unknown","Police issued",1,0,0,1
2024,"WA","Unknown","17-25","Police issued",73,0,0,73
2024,"WA","Unknown","17-25","Unknown",0,0,10,10
2024,"WA","Unknown","26-39","Police issued",94,0,0,94
2024,"WA","Unknown","26-39","Unknown",0,2,12,14
2024,"WA","Unknown","40-64","Police issued",64,0,0,64
2024,"WA","Unknown","40-64","Unknown",0,1,5,6
2024,"WA","Unknown","65 and over","Police issued",12,0,0,12
2024,"ACT","Major Cities of Australia","26-39","Police issued",2,0,0,2
2024,"ACT","Major Cities of Australia","40-64","Police issued",1,0,0,1
2024,"ACT","Major Cities of Australia","65 and over","Police issued",1,0,0,1
2024,"NSW","Inner Regional Australia","0-16","Police issued",3,0,0,3
2024,"NSW","Inner Regional Australia","17-25","Police issued",46,0,0,46
2024,"NSW","Inner Regional Australia","26-39","Police issued",86,0,13,99
2024,"NSW","Inner Regional Australia","40-64","Police issued",39,0,2,41
2024,"NSW","Inner Regional Australia","65 and over","Police issued",18,0,0,18
2024,"NSW","Major Cities of Australia","0-16","Police issued",2,0,0,2
2024,"NSW","Major Cities of Australia","17-25","Police issued",91,0,4,95
2024,"NSW","Major Cities of Australia","26-39","Police issued",159,0,4,163
2024,"NSW","Major Cities of Australia","40-64","Police issued",82,0,5,87
2024,"NSW","Major Cities of Australia","65 and over","Police issued",7,0,0,7
2024,"NSW","Outer Regional Australia","17-25","Police issued",23,0,1,24
2024,"NSW","Outer Regional Australia","26-39","Police issued",30,0,0,30
2024,"NSW","Outer Regional Australia","40-64","Police issued",19,0,0,19
2024,"NSW","Outer Regional Australia","65 and over","Police issued",7,0,0,7
2024,"NSW","Remote Australia","17-25","Police issued",2,0,0,2
